timestamp,open,high,low,close,volume,vwap,trades,median_trade_size,volatility,daily_vol_est,t1,event_idx,touch_idx,bin,ret,vertical_touch_weights,avg_uniqueness,return_attribution,trend_confidence,trend_weighted_uniqueness,prob,side,bin_new,touch_idx_new,ret_new,max_rb_ratio_new
2023-02-20 01:15:53.919,24181.599609375,24183.400390625,23827.0,23928.0,27073.24,23993.44121004224,70049,0.061999998986721,0.0062443579753748,0.0279256178175623,2023-02-20 09:42:26.495,1166,1172,0,-0.0306439789913763,1.0,0.0622807017543859,0.0013774857198625,8.258973909468876,0.0056399951253583,0.08245306,-1,0,40,-0.011592526206833043,1.0
2023-02-20 01:49:02.707,23928.0,24218.599609375,23850.30078125,24207.0,27028.566,24035.92306849396,78686,0.032999999821186,0.0065960382768687,0.029498379938538,2023-02-20 10:12:28.508,1167,1174,0,-0.0312614733549825,1.0,0.0640625,0.0027065644946207,7.6473234298691315,0.0053717090046824,0.55304027,1,1,41,0.011271813972861366,1.0
2023-02-20 04:18:30.475,24332.69921875,24555.5,24310.099609375,24481.400390625,26599.041,24423.80439470474,76169,0.0389999970793724,0.00654775739061,0.0292824612511616,2023-02-22 03:04:20.801,1169,1219,1,0.0115610283446994,0.3619604671243343,0.0513740133352397,0.0004198493467662,7.048390627572775,0.0039703847694564,0.298673,-1,1,42,0.0021017762376924765,1.0
2023-02-20 06:39:25.614,24481.5,24535.0,24420.0,24430.0,26551.129,24473.17403063599,87642,0.0350000001490116,0.0064314839549489,0.02876247063893,2023-02-21 08:26:08.208,1170,1194,0,-0.0291374894477094,1.0,0.0576185070519435,0.0015288186758648,5.572469416167825,0.0035205363416437,0.48809218,1,1,43,0.009881415049374453,1.0
2023-02-20 09:42:26.495,24405.19921875,24696.0,24361.19921875,24672.599609375,26498.926,24517.47841338876,75377,0.0439999960362911,0.0065481883861108,0.029284388721637,2023-02-22 08:34:36.607,1172,1223,1,0.0297291355260718,1.0,0.0517482310275107,0.000440455597201,4.787439372775627,0.0027164263378867,0.13431787,-1,0,44,-0.00960409836240217,1.0
2023-02-20 09:52:54.846,24672.69921875,24921.0,24668.19921875,24910.69921875,26184.174,24809.716569327764,77606,0.0469999983906745,0.0066713632489291,0.0298352434543986,2023-02-22 02:01:59.393,1173,1217,0,-0.035931928908683,1.0,0.049787062607825,0.0009228535594196,3.776879038762284,0.0020618103582548,0.08472248,-1,1,45,0.0014100110277901479,1.0
2023-02-20 10:43:55.307,24975.69921875,24990.0,24781.0,24875.599609375,26120.992,24872.48764245593,79019,0.0370000004768371,0.0064883834477936,0.0290169329067019,2023-02-22 02:01:59.393,1175,1217,0,-0.0345219178808928,1.0,0.0490988639694293,0.0016968378542722,8.359834266942656,0.0045005775393594,0.08891309,-1,1,46,0.00695866163484915,1.0
2023-02-20 11:37:03.282,24875.599609375,24979.0,24703.0,24703.099609375,26116.707,24879.470757008177,79375,0.0309999994933605,0.0065292839768362,0.0291998456332118,2023-02-22 02:30:56.482,1176,1218,0,-0.0294000172470028,1.0,0.0489164654286176,0.001537153736646,4.741966719595025,0.0025433885235042,0.18883792,-1,0,47,-0.005454033199182362,1.0
2023-02-20 12:26:20.612,24703.0,24966.099609375,24703.0,24838.19921875,26105.773,24879.461755540226,80521,0.0320000015199184,0.0064798372471258,0.0289787131354169,2023-02-22 02:01:59.393,1177,1217,0,-0.033017289445226,1.0,0.0483435240004584,0.0009941926197056,4.782484487147536,0.0025350761660465,0.122210674,-1,0,48,-0.009683984873195328,1.0
2023-02-20 14:42:02.055,24937.0,25100.0,24774.5,25079.900390625,26067.092,24924.59997960957,67845,0.0450000017881393,0.0062090345434599,0.0277676466276418,2023-02-21 16:18:36.312,1180,1207,0,-0.030216835835569,1.0,0.0493970009668142,0.0010872440542351,7.603532617027514,0.0041182730023657,0.060421586,-1,1,49,0.0034229773963776466,1.0
2023-02-20 14:49:48.550,25079.900390625,25140.0,24792.80078125,24994.19921875,26037.346,24948.789576965384,77391,0.0579999983310699,0.006142097889355,0.0274682968101115,2023-02-21 21:23:54.317,1181,1213,0,-0.0328409036879833,1.0,0.0476553282118899,0.0016545169694925,7.1026904004297595,0.0037113634517693,0.06805388,-1,1,50,0.00865528628752621,1.0
2023-02-20 16:23:52.012,24950.0,24960.0,24716.19921875,24778.80078125,26150.951,24839.8691164158,75624,0.038000002503395,0.0060215177790148,0.0269290461632014,2023-02-22 02:01:59.393,1184,1217,0,-0.0306230106345175,1.0,0.0459696128517639,0.0015937934431088,6.766094801820662,0.0034104215337181,0.24106744,-1,0,51,-0.003275612480431178,1.0
2023-02-20 16:48:52.285,24778.80078125,24879.5,24585.099609375,24860.099609375,26229.73,24769.908845846847,75248,0.0359999984502792,0.0059324055532893,0.0265305241745044,2023-02-21 21:23:54.317,1185,1213,0,-0.0274612298808882,1.0,0.046227575420742,0.000966531987401,6.481599420242555,0.0032853560262013,0.16370079,-1,1,52,0.005481603416040315,1.0
2023-02-20 22:47:01.269,24872.5,24876.400390625,24651.19921875,24724.19921875,26223.92,24772.877984955616,100643,0.025000000372529,0.0057232408578551,0.0255951112195368,2023-02-22 02:01:59.393,1188,1217,0,-0.0284170196989084,1.0,0.0449838848187437,0.0014099215639247,6.123429040877116,0.0030203048853328,0.26366782,-1,0,53,-0.005658593906504805,1.0
2023-02-21 01:16:30.473,24724.30078125,24951.30078125,24693.400390625,24864.5,27127.547,24830.917161782545,97508,0.0230000000447034,0.0057150186805771,0.0255583405249034,2023-02-21 21:23:54.317,1189,1213,0,-0.0276382203713527,1.0,0.0452029348564817,0.0008504272013163,6.024702964377234,0.0029860798004378,0.22064194,-1,0,54,-0.009191659801343732,1.0
2023-02-21 02:41:12.116,24864.400390625,25099.0,24805.80078125,25094.099609375,26998.787,24954.547830993022,75654,0.0320000015199184,0.0058661652357564,0.0262342884687948,2023-02-21 16:18:36.312,1190,1207,0,-0.0307828349239045,1.0,0.0460615810628523,0.0009170985337096,6.500052837714814,0.0032828789185788,0.11653838,-1,1,55,0.0037569183112982074,1.0
2023-02-21 03:28:41.766,25094.099609375,25120.0,24853.0,25000.0,26991.15,24981.84609408949,78156,0.0350000001490116,0.0058148626422899,0.0260048562959686,2023-02-21 16:18:36.312,1191,1207,0,-0.0270259166126063,1.0,0.0458299093606672,0.0013766815237768,6.505271552007994,0.0032689898009208,0.2319075,-1,0,56,-0.006073549849157089,1.0
2023-02-21 08:26:08.208,24990.69921875,25190.0,24980.19921875,25152.30078125,26849.76,25085.611211757063,67760,0.0419999994337558,0.005607342986433,0.0250768001816417,2023-02-21 15:17:00.118,1194,1205,0,-0.026443602162967,1.0,0.0459148587237832,0.0009305773206877,6.957715360630115,0.0035028298928791,0.09723159,-1,1,57,0.006581647658990164,1.0
2023-02-21 08:30:37.357,25152.19921875,25347.599609375,24930.0,24987.30078125,26806.848,25127.100582589515,59080,0.0799999982118606,0.0056773447376624,0.0253898575302276,2023-02-21 16:18:36.312,1195,1207,0,-0.0265178188027732,1.0,0.0443443753987672,0.0014938190090439,7.796452562393257,0.0037908335882185,0.13009945,-1,1,58,0.0070040320912792,1.0
2023-02-21 08:41:33.831,24987.30078125,25097.400390625,24800.099609375,24812.900390625,26999.764,24949.72865977452,74845,0.0529999993741512,0.0057505541217269,0.0257172598489461,2023-02-22 02:01:59.393,1196,1217,0,-0.0319982251943464,1.0,0.0426813740351289,0.0016233083675636,7.621411387698412,0.0035667521672133,0.18906164,-1,1,59,0.00047570369139826596,1.0
2023-02-21 09:34:42.931,24643.400390625,24819.69921875,24525.0,24801.099609375,27307.469,24669.542239247217,74602,0.0419999994337558,0.005688230700334,0.0254385410352965,2023-02-22 02:01:59.393,1199,1217,0,-0.0315225215029482,1.0,0.0415258015143598,0.000929970447662,5.815100620274032,0.0026477342584621,0.25474355,-1,1,60,0.0031944558100587273,1.0
2023-02-21 10:46:46.749,24801.30078125,24833.19921875,24680.400390625,24722.0,27197.473,24769.28689838379,92529,0.0289999991655349,0.0056125988885701,0.0251003052905651,2023-02-22 02:01:59.393,1200,1217,0,-0.0283280656928894,1.0,0.0411872878418772,0.0012341143817265,5.327337404699714,0.0024058720979984,0.35146117,-1,1,61,0.006346461049695051,1.0
2023-02-21 11:58:54.099,24721.900390625,24756.400390625,24555.0,24565.599609375,27300.734,24669.431000369368,88218,0.0299999993294477,0.0056386608504736,0.0252168579274516,2023-02-22 08:34:36.607,1201,1223,0,-0.0253829096229853,1.0,0.0471263839903337,0.0012880933189316,4.432739300532674,0.0022905271551917,0.7312834,1,1,62,0.0022526628997479037,1.0
2023-02-21 12:31:09.144,24565.5,24640.900390625,24474.80078125,24621.0,27430.072,24561.13545133246,78706,0.0369999967515468,0.0055494043438734,0.0248176906950671,2023-02-22 02:30:56.482,1202,1218,1,0.0260710285439014,1.0,0.0418389355436143,0.0009210235205508,4.413049122210734,0.0020245034701914,0.6853933,1,1,63,0.005613539504654597,1.0
2023-02-21 14:40:06.070,24581.0,24764.099609375,24505.599609375,24759.599609375,27339.746,24637.839924115236,81138,0.0320000015199184,0.0055367008408264,0.0247608789023362,2023-02-22 02:01:59.393,1204,1217,1,0.0298478070475969,1.0,0.0406503601068818,0.000839260616626,5.459257536795536,0.0024333081830654,0.6384959,1,0,64,-0.010707504265948131,1.0
2023-02-21 15:17:00.118,24759.599609375,24786.599609375,24484.900390625,24495.900390625,27310.744,24664.968162763467,80738,0.0270000007003545,0.0058224424533775,0.0260387542416657,2023-02-22 15:12:25.913,1205,1230,1,0.0330307244133045,1.0,0.0544279374271504,0.0019200059010046,5.521781658051233,0.0032953401039773,0.74150145,1,1,65,0.003899132772897218,1.0
2023-02-21 15:44:33.083,24495.900390625,24620.0,24388.0,24591.599609375,27486.262,24508.21263331922,79802,0.0359999984502792,0.0057682925077978,0.0257965883230772,2023-02-22 08:34:36.607,1206,1223,1,0.0264407405343369,1.0,0.0488129832840688,0.0009160325132722,5.219657291626311,0.0027936788345577,0.783514,1,0,66,-0.010554997071693606,1.0
2023-02-21 16:18:36.312,24591.5,24633.0,24310.0,24333.400390625,27534.8,24462.249787034376,75594,0.0350000001490116,0.0060071831142029,0.0268649395932932,2023-02-22 15:22:22.698,1207,1231,1,0.0272571222154365,1.0,0.0566050549242365,0.0017260117744202,5.64218009709562,0.0035018803058865,0.81103116,1,1,67,0.0022412997899756704,1.0
2023-02-21 16:46:21.942,24333.0,24435.0,24267.19921875,24388.0,27665.61,24352.596780956766,81294,0.0340000018477439,0.0059147299467722,0.0264514764590727,2023-02-22 15:12:25.913,1208,1230,1,0.0286161599044838,1.0,0.0565724460498173,0.0012672196414941,7.600116870334046,0.0047143776013252,0.722675,1,1,68,0.009256711743663715,1.0
2023-02-21 17:56:52.624,24387.900390625,24618.0,24366.19921875,24614.80078125,27535.82,24459.014554134053,86472,0.0260000005364418,0.006105063938778,0.0273026759481806,2023-02-22 08:34:36.607,1209,1223,1,0.0273837549962827,1.0,0.0507645637965331,0.0007684608321624,7.731282269123009,0.0043033961354523,0.81319326,1,1,69,0.001035425832830228,1.0
2023-02-21 19:32:03.139,24653.19921875,24733.0,24560.400390625,24640.30078125,27338.098,24639.877431429,83401,0.0289999991655349,0.0058752155407195,0.026274762663024,2023-02-22 02:30:56.482,1211,1218,1,0.0268546368502811,1.0,0.0436210571184995,0.0011279686967402,5.289106306090115,0.0025297500852988,0.80615276,1,0,70,-0.006093991112264163,1.0
2023-02-21 20:49:49.206,24640.400390625,24697.69921875,24426.0,24490.599609375,27441.396,24546.439118588343,90487,0.0230000000447034,0.0058787504710753,0.0262905713521667,2023-02-22 15:12:25.913,1212,1230,1,0.0328143063687136,1.0,0.0597105048673227,0.0017894461984303,5.81963930491839,0.003810183997822,0.8295187,1,0,71,-0.01248649150299741,1.0
2023-02-21 21:23:54.317,24490.5,24538.400390625,24160.099609375,24186.69921875,27668.912,24344.80824229324,76308,0.0410000011324882,0.0062376589217004,0.0278956587387605,2023-02-23 20:25:28.453,1213,1264,1,0.0084534636548294,0.5024436274532271,0.0577773844186848,0.0010273167455862,7.252912966645909,0.0045948303453458,0.8051314,1,1,72,0.00012402742249228993,1.0
2023-02-21 21:58:28.003,24186.69921875,24336.30078125,24150.0,24189.69921875,27799.248,24230.913971589565,84303,0.032999999821186,0.006116719542937,0.0273548013946175,2023-02-23 20:25:28.453,1214,1264,1,0.0085774910773217,0.513469042858253,0.0581259605837571,0.0005278570854663,8.248411017710037,0.0052570193288852,0.84799695,1,1,73,0.007319298995332346,1.0
2023-02-21 23:34:11.646,24189.599609375,24419.80078125,24150.19921875,24367.400390625,27713.584,24306.025978842707,99872,0.0289999991655349,0.0062007532686905,0.027730611640992,2023-02-22 15:12:25.913,1215,1230,1,0.0277711412835408,1.0,0.0630846665589312,0.0010414627385962,7.874198927915024,0.0054466482782686,0.8324843,1,0,74,-0.013880719651885087,1.0
2023-02-22 02:01:59.393,24369.30078125,24385.0,24010.0,24031.5,28655.244,24180.20259657671,72911,0.0410000011324882,0.0065232967474747,0.0291730699295138,2023-02-24 01:56:59.687,1217,1267,1,0.0015033081827038,0.2958758981901399,0.0580250796516741,0.0008332085772275,9.233890531894598,0.0058748881690099,0.40220484,1,0,75,-0.0018367610009590862,1.0
